type typecode name_p address province city area lat lng telephone tag
餐饮服务;中餐厅;中餐厅 050100 李二鲜鱼村(鲁山店) 人民路金鼎财富广场1号楼2层 河南省 平顶山市 鲁山县 112.900610 33.745094 0375-2278899 酸菜鱼,番茄鱼,老妈鱼泡,火烧馍,肥牛,牛骨锅,李二鱼冻,时蔬大拼,撒尿牛肉丸,培根,草鱼,丸子合拼,生鱼片
餐饮服务;中餐厅;中餐厅 050100 重庆鸡公煲(平顶山总店) 东安路与黄金路交叉口向东200米路北人寿保险公司对面 河南省 平顶山市 卫东区 113.338473 33.736180 15137507511;13064475987 鸡汤,排骨煲,鸡公煲
餐饮服务;中餐厅;中餐厅 050100 兰州牛肉拉面 朱兰干休一街中段路北18号 河南省 平顶山市 舞钢市 113.540322 33.329322 17737555800 土豆牛肉盖浇面,土豆牛肉盖浇饭,孜然牛肉盖浇饭,新疆拌面,炒刀削面,牛肉炒饭,牛肉炸酱面,番茄鸡蛋盖浇面,番茄鸡蛋盖浇饭,红烧牛肉盖浇饭,红烧牛肉面,葱爆牛肉盖浇面,葱爆牛肉盖浇饭,蒜苔牛肉盖浇面,蒜苔牛肉盖浇饭,蛋炒饭,酸辣白菜盖浇面,酸辣白菜盖浇饭,青椒土豆丝盖面,青椒土豆丝盖饭,青椒牛肉盖浇面,青椒牛肉盖浇饭,香菇牛肉盖浇面,香菇牛肉盖浇饭,炒拉条
餐饮服务;中餐厅;中餐厅 050100 滋补烩面 健康路与干休一街交叉口西100米 河南省 平顶山市 舞钢市 113.539906 33.328972 [] []
餐饮服务;中餐厅;中餐厅 050100 无名缘米粉 健康路与干休一街交叉口向南15米路东 河南省 平顶山市 舞钢市 113.537695 33.327958 15637576442 牛肉面,金针菇米粉,鱼丸米粉,酸辣粉,肥肠面,肉沫米粉
餐饮服务;中餐厅;清真菜馆 050121 正宗兰州牛肉拉面(三七街社区卫生服务站西北) 三七街2号楼附近 河南省 平顶山市 新华区 113.282021 33.753577 [] []
餐饮服务;中餐厅;中餐厅 050100 大碗面(鹰城世贸店) 开源路鹰城世贸A座对面 河南省 平顶山市 卫东区 113.310614 33.739495 13017575556 蛋白奶,打卤面,炒河粉,广东炒粉
餐饮服务;中餐厅;中餐厅 050100 鑫源饭店(开发路) 建设路与开发路交叉口西50米 河南省 平顶山市 卫东区 113.357167 33.733489 [] []
餐饮服务;中餐厅;中餐厅 050100 杨翔豆皮涮牛肚(新丹尼斯店) 开源路与曙光街交叉口新丹尼斯五楼 河南省 平顶山市 新华区 113.308862 33.731868 0375-3737518 香菜丸子,豆皮,麻辣锅,牛肉丸,香辣锅,三鲜锅,涮牛肚,茼蒿,水晶粉
餐饮服务;中餐厅;中餐厅 050100 黄记煌三汁焖锅(新丹尼斯店) 开源路与曙光街交叉口丹尼斯开源店6层 河南省 平顶山市 新华区 113.308780 33.731870 0375-3739988 焖牛蛙,焖鲜虾,焖鸡翅,墨鱼仔,焖巴沙鱼,脱骨鸭掌,焖蝴蝶虾,江团鱼片,焖牛肉,焖江团鱼,培根,泡饼,烩面片,鸡胗,鱿鱼须,八爪鱼,千叶豆腐,鸡脆骨,肥肠,牛腩,毛肚,千张豆皮,焖鸡腿肉,焖海底总动员,凉拌金针菇
餐饮服务;中餐厅;清真菜馆 050121 正宗兰州牛肉拉面(河南省叶县中医院东南) 昆舞大道与昆阳大道交叉口东100米 河南省 平顶山市 叶县 113.356446 33.617118 [] 牛肉刀削面,炸酱面,蒜苔炒肉盖浇饭,葱爆牛肉盖浇饭,牛肉炒饭,孜然羊肉盖浇饭,新疆拌面,鸡蛋拉面,炒刀削面,青菜拉面,番茄炒蛋盖浇饭,青椒炒肉盖浇饭,青椒土豆丝盖浇饭,红烧牛肉面,酸辣白菜盖浇饭,凉拌土豆丝,凉拌三丝,西红柿蛋汤,蘑菇炒肉,牛肉粉丝汤,牛肉炒辣条,木耳炒肉,土豆烧牛肉,凉拌黄瓜,凉拌西红柿
餐饮服务;中餐厅;火锅店 050117 麻辣空间 园林路附近 河南省 平顶山市 新华区 113.284127 33.742266 [] []
餐饮服务;中餐厅;中餐厅 050100 大碗面 康复街与建设路交叉口西北50米 河南省 平顶山市 卫东区 113.316375 33.736138 [] []
餐饮服务;中餐厅;清真菜馆 050121 穆斯林饭店 东站中路与东站南路交叉口南100米 河南省 平顶山市 卫东区 113.392730 33.733713 15037588370 []
餐饮服务;中餐厅;火锅店 050117 要德火锅 曙光路与光明路交叉路口 河南省 平顶山市 新华区 113.292414 33.733330 [] []
餐饮服务;中餐厅;清真菜馆 050121 清真楼(平安大道) 平安大道新东建材市场东100米 河南省 平顶山市 卫东区 113.338641 33.749826 [] []
餐饮服务;中餐厅;清真菜馆 050121 正宗兰州牛肉拉面(第3家分店) 五一路与繁荣东街交叉口西100米 河南省 平顶山市 卫东区 113.311390 33.746355 [] []
餐饮服务;中餐厅;清真菜馆 050121 伊斯兰饭店 平安大道与柏阳路交叉口西100米 河南省 平顶山市 卫东区 113.334065 33.749848 [] []
