type typecode name_p address province city area lat lng telephone tag
住宿服务;宾馆酒店;宾馆酒店 100100 万家宾馆 商业街第五小学后面(文化路) 河南省 平顶山市 叶县 113.360932 33.622997 18768996795 []
住宿服务;宾馆酒店;四星级宾馆 100103 名豪假日酒店 开源路中段 河南省 平顶山市 卫东区 113.309988 33.739778 0375-2208888 []
住宿服务;宾馆酒店;宾馆酒店 100100 鹰达酒店 体育路与矿工路交叉口南20米路东(杏花楼六楼) 河南省 平顶山市 新华区 113.303827 33.743849 0375-2346888 []
住宿服务;住宿服务相关;住宿服务相关 100000 河南省工人温泉疗养院度假中心 温泉镇疗养院(近宁洛高速) 河南省 平顶山市 汝州市 112.649555 34.206642 0375-7152888 []
住宿服务;宾馆酒店;宾馆酒店 100100 菲特国际酒店 龙山街道经二路三立国际学校南400米 河南省 平顶山市 郏县 113.225033 33.956315 0375-5553333 []
住宿服务;宾馆酒店;宾馆酒店 100100 兰兴快捷宾馆(干休路) 舞钢朱兰大道与干休路交叉口东北角 河南省 平顶山市 舞钢市 113.537923 33.324917 0375-8137934;15037572168 []
住宿服务;宾馆酒店;宾馆酒店 100100 静园快捷宾馆 建设路街道矿工路159附2号平顶山长途汽车站 河南省 平顶山市 卫东区 113.326033 33.740582 0375-3668000;0375-3668222 []
住宿服务;旅馆招待所;旅馆招待所 100200 长虹旅馆(福田·和悦小区南) 钢城路39号(寺坡大石门) 河南省 平顶山市 舞钢市 113.528892 33.283399 0375-8183231 []
住宿服务;宾馆酒店;宾馆酒店 100100 星期八主题宾馆 百花超市西侧30米 河南省 平顶山市 新华区 113.283751 33.736041 0375-7735555 []
住宿服务;宾馆酒店;宾馆酒店 100100 米兰国际酒店 经二路与行政路交汇处东南角(环保局北侧) 河南省 平顶山市 郏县 113.226460 33.972897 0375-5566666 []
住宿服务;宾馆酒店;宾馆酒店 100100 山城宾馆(舞钢市行政服务中心东) 钢城路96号(寺坡大石门路东) 河南省 平顶山市 舞钢市 113.529234 33.285352 0375-8187538 []
住宿服务;宾馆酒店;宾馆酒店 100100 青年宾馆(风穴路) 朝阳中路与风穴路交叉口北120米路东 河南省 平顶山市 汝州市 112.849905 34.180639 0375-3323366 []
住宿服务;宾馆酒店;宾馆酒店 100100 锦都快捷酒店 建设路与东环路交汇处向东300米路南 河南省 平顶山市 卫东区 113.355388 33.733035 0375-3888806;18837570030 []
